txn_id,user_id,recipient_id,amount,txn_type,timestamp,device_id,location_latlon,label,user_amount_mean,user_amount_std,amount_zscore,time_since_last,is_new_recipient,is_new_device,hour
t3727,u0217,u0395,65307.69,merchant,2025-06-16 20:10:40.061378,e3e4409b-a338-4695-8eca-d90ecd049f54,"12.145849,103.362333",0,27200.625581395347,17177.445180593277,2.2184360955875575,14226.0,1,1,20
t7575,u0217,u0417,20905.44,topup,2025-06-17 16:56:29.061378,abfd3fb8-7c07-4500-9e6d-7c9aa6af8737,"10.849788,104.773258",0,27200.625581395347,17177.445180593277,-0.3664797363759029,74749.0,1,1,16
t14262,u0217,u0354,72465.5,topup,2025-06-17 17:43:13.061378,a953467d-f7a0-4cf0-881d-6f73a2d83f76,"12.541698,103.191806",0,27200.625581395347,17177.445180593277,2.6351342672159404,2804.0,1,1,17
t18760,u0217,u0100,26983.17,topup,2025-06-18 08:29:41.061378,797a9038-a607-49e1-b56a-09112f872a6e,"10.467182,105.863976",0,27200.625581395347,17177.445180593277,-0.012659366926172772,53188.0,1,1,8
t2020,u0217,u0293,17832.87,topup,2025-06-18 09:43:48.061378,12bd0a8e-606e-467b-9a9a-5afca2871202,"12.060521,103.068921",0,27200.625581395347,17177.445180593277,-0.5453520871647924,4447.0,1,1,9
t17187,u0217,u0458,42507.43,p2p,2025-06-20 00:58:19.061378,83e742a4-7997-4395-8bef-35ecdc4d0d54,"10.666761,105.724165",0,27200.625581395347,17177.445180593277,0.8910990113883738,141271.0,1,1,0
t9649,u0217,u0221,11007.9,merchant,2025-06-20 03:53:29.061378,fb68d8b3-1c73-42c1-a8c7-e3c4417ae914,"13.246242,104.663993",0,27200.625581395347,17177.445180593277,-0.9426736869863253,10510.0,1,1,3
t13337,u0217,u0499,32600.33,p2p,2025-06-20 09:02:06.061378,3539c3ee-1c07-4b55-90e2-d2eb594265b7,"13.265274,104.229151",0,27200.625581395347,17177.445180593277,0.31434851701376,18517.0,1,1,9
t7993,u0218,u0490,18410.24,topup,2025-05-24 05:50:25.061378,0ed3d39b-711e-4e53-902e-2fad5816ecab,"11.752788,105.727607",0,29580.99142857143,19841.854103370355,-0.56298929376131,0.0,1,1,5
t17813,u0218,u0422,5921.86,topup,2025-05-26 14:25:20.061378,91e6d6ed-3e70-4a0b-bfe7-90cb1f2391fa,"10.849831,105.418589",0,29580.99142857143,19841.854103370355,-1.1923851120623181,203695.0,1,1,14
t7453,u0218,u0492,11699.88,topup,2025-05-26 15:18:04.061378,cde000dd-27dc-46a8-997d-b02f6abaf230,"12.934638,103.3565",0,29580.99142857143,19841.854103370355,-0.9011814790803309,3164.0,1,1,15
t5926,u0218,u0041,11606.44,p2p,2025-05-30 10:19:03.061378,e891470a-4355-4555-ac8b-bb48e38c6b16,"12.999967,102.654979",0,29580.99142857143,19841.854103370355,-0.9058907164083148,327659.0,1,1,10
t18806,u0218,u0325,16257.02,topup,2025-05-31 18:56:20.061378,6809bbb0-e1db-42b8-af7c-d2f22a3dcee5,"11.663503,105.668893",0,29580.99142857143,19841.854103370355,-0.6715083862202277,117437.0,1,1,18
t18302,u0218,u0013,61332.79,merchant,2025-05-31 19:43:11.061378,9195db04-3f48-4a86-808f-c17348e3f0c0,"13.088118,104.847567",0,29580.99142857143,19841.854103370355,1.6002435259331527,2811.0,1,1,19
t14959,u0218,u0189,44695.79,topup,2025-06-01 00:44:07.061378,814830cf-1c5f-4e65-94d7-4395910a6247,"12.855228,103.717399",0,29580.99142857143,19841.854103370355,0.7617634164975116,18056.0,1,1,0
t3552,u0218,u0353,32878.5,p2p,2025-06-03 06:57:22.061378,877cb8f0-c067-4ae4-a040-83d015ea38c6,"11.458003,102.580688",0,29580.99142857143,19841.854103370355,0.16618953824826546,195195.0,1,1,6
t12290,u0218,u0243,13070.51,merchant,2025-06-04 08:50:05.061378,9f402399-785c-4505-bc51-2d7da1a41bd2,"11.969126,103.092236",0,29580.99142857143,19841.854103370355,-0.8321037611987554,93163.0,1,1,8
t14829,u0218,u0331,44531.17,p2p,2025-06-04 09:29:13.061378,7f2d6554-ae37-4982-91be-8fab2fb321d9,"12.747626,102.77828",0,29580.99142857143,19841.854103370355,0.7534668128060229,2348.0,1,1,9
t8205,u0218,u0184,11448.9,merchant,2025-06-04 23:33:16.061378,befa66a6-f5d4-4f39-8b4e-ee5019f28b33,"12.633722,104.577822",0,29580.99142857143,19841.854103370355,-0.913830498607058,50643.0,1,1,23
t16813,u0218,u0067,24689.34,merchant,2025-06-06 01:58:36.061378,bc293c0f-0114-4200-ae98-c346e2dc3cde,"11.544063,103.023208",0,29580.99142857143,19841.854103370355,-0.2465319724198823,95120.0,1,1,1
t4300,u0218,u0017,31337.95,topup,2025-06-06 02:36:13.061378,66d5eb84-5d15-4d7c-aec2-71388aeb4b81,"11.403465,105.533714",0,29580.99142857143,19841.854103370355,0.0885481045408016,2257.0,1,1,2
t19596,u0218,u0262,22676.1,merchant,2025-06-07 14:58:10.061378,f1fa4986-994f-45d8-9fb3-eef79d72c059,"12.032438,103.577643",0,29580.99142857143,19841.854103370355,-0.3479962806196907,130917.0,1,1,14
t5404,u0218,u0388,14925.94,merchant,2025-06-07 20:04:46.061378,afbc1c1b-48b3-49fb-bae6-418524ba77c0,"13.40897,104.959881",0,29580.99142857143,19841.854103370355,-0.7385928427969899,18396.0,1,1,20
t11581,u0218,u0285,20613.97,topup,2025-06-09 01:20:27.061378,19b33e19-fca6-4300-bee9-d7d0846c3f39,"10.850863,105.621377",0,29580.99142857143,19841.854103370355,-0.45192457226304683,105341.0,1,1,1
t9437,u0218,u0218,26155.55,p2p,2025-06-09 13:58:37.061378,f726d0b4-c483-4e3b-aa6b-60a186f9c4f4,"12.450357,103.749933",0,29580.99142857143,19841.854103370355,-0.1726371643862446,45490.0,1,1,13
t7995,u0218,u0445,33882.15,topup,2025-06-09 16:31:23.061378,9d2c7475-15b0-4834-a41c-13fe052b9292,"10.729045,105.15734",0,29580.99142857143,19841.854103370355,0.21677200875587394,9166.0,1,1,16
t12023,u0218,u0257,4145.77,merchant,2025-06-12 05:36:51.061378,702f912a-0a41-4a67-91ee-4b6bedf80db4,"13.594655,102.63746",0,29580.99142857143,19841.854103370355,-1.281897412210635,219928.0,1,1,5
t18016,u0218,u0348,857.84,p2p,2025-06-13 20:57:36.061378,f5153f4d-243f-41c0-a70f-e6ddab6bcf27,"10.684445,103.284039",0,29580.99142857143,19841.854103370355,-1.447604204674224,141645.0,1,1,20
t19521,u0218,u0277,41295.95,merchant,2025-06-14 03:07:29.061378,106d1512-3ee3-4330-ac4b-b6c300ad6067,"12.58868,103.829567",0,29580.99142857143,19841.854103370355,0.5904165261168136,22193.0,1,1,3
t5486,u0218,u0180,52849.6,merchant,2025-06-17 06:18:37.061378,78376307-fb35-4c1d-9435-8626c2668e01,"10.877907,102.509343",0,29580.99142857143,19841.854103370355,1.1727033396277287,270668.0,1,1,6
t3219,u0218,u0022,43381.01,merchant,2025-06-17 14:33:31.061378,e3e4409b-a338-4695-8eca-d90ecd049f54,"11.193957,104.206274",0,29580.99142857143,19841.854103370355,0.6955004557303185,29694.0,1,1,14
t8811,u0218,u0040,33029.96,merchant,2025-06-17 22:40:16.061378,3b48d187-85a5-4a47-8c85-118fb18f2d26,"10.594914,104.698236",0,29580.99142857143,19841.854103370355,0.17382289747018778,29205.0,1,1,22
t12072,u0218,u0068,87593.24,merchant,2025-06-18 15:36:05.061378,caa0426f-13a7-4728-9bda-10a8035b1355,"13.340755,104.650171",0,29580.99142857143,19841.854103370355,2.92373123344227,60949.0,1,1,15
t11457,u0218,u0168,28447.31,topup,2025-06-18 18:52:43.061378,d57fb170-4a49-4f36-8412-7e3b0268574c,"10.655229,102.852461",0,29580.99142857143,19841.854103370355,-0.05713586153114895,11798.0,1,1,18
t13007,u0218,u0335,60111.56,merchant,2025-06-19 01:35:56.061378,334a428a-7e6c-4055-9be2-83b851248f54,"12.977042,104.011375",0,29580.99142857143,19841.854103370355,1.538695346330695,24193.0,1,1,1
t5466,u0218,u0131,30421.42,p2p,2025-06-20 04:29:06.061378,b0d02148-fbe6-42ac-b45c-e9ced03cf380,"12.063159,103.621661",0,29580.99142857143,19841.854103370355,0.042356352740534106,96790.0,1,1,4
t19450,u0219,u0166,8111.86,merchant,2025-05-23 12:35:04.061378,8821e4ae-ca80-4d62-9eb7-bd5079a088fb,"10.752628,105.746891",0,27983.557515848406,28357.426900269897,-0.7007581324545096,0.0,1,1,12
t11004,u0219,u0209,74774.49,topup,2025-05-23 22:19:05.061378,4d46ff83-c7f5-4772-9769-9ee3461b44bc,"11.14337,105.001933",0,27983.557515848406,28357.426900269897,1.6500415446264012,35041.0,1,1,22
t1488,u0219,u0325,43942.74,p2p,2025-05-24 01:25:49.061378,a7e17c4e-ec61-4ece-9e9c-0aa71284864f,"12.37129,103.161858",0,27983.557515848406,28357.426900269897,0.5627866921874952,11204.0,1,1,1
t13693,u0219,u0385,15094.04,topup,2025-05-24 07:27:22.061378,af025637-79bc-4fba-a4cb-3d702e58b3ab,"12.546996,104.153649",0,27983.557515848406,28357.426900269897,-0.4545376264630599,21693.0,1,1,7
t535,u0219,u0139,13064.28,topup,2025-05-24 22:01:31.061378,eb78a1ae-cd1d-469c-af13-7647dfe6ba83,"12.679434,104.518281",0,27983.557515848406,28357.426900269897,-0.526115347782362,52449.0,1,1,22
t5165,u0219,u0262,4563.62,merchant,2025-05-26 15:47:16.061378,fba5b3a1-63eb-415d-9479-7a48476e1638,"12.891502,103.478104",0,27983.557515848406,28357.426900269897,-0.825883730502555,150345.0,1,1,15
t13486,u0219,u0259,70080.23,merchant,2025-05-27 07:02:09.061378,01b10d24-dc17-434c-b0af-b357f61fc030,"12.512167,104.586473",0,27983.557515848406,28357.426900269897,1.484502547858139,54893.0,1,1,7
t16703,u0219,u0387,16201.35,topup,2025-05-27 08:22:38.061378,46952524-c5fd-47c6-9c3f-ded2db700d24,"11.822014,105.000282",0,27983.557515848406,28357.426900269897,-0.4154893022306007,4829.0,1,1,8
t17638,u0219,u0441,10839.81,p2p,2025-05-27 19:41:51.061378,d57fb170-4a49-4f36-8412-7e3b0268574c,"13.283939,103.1028",0,27983.557515848406,28357.426900269897,-0.6045593479317138,40753.0,1,1,19
t18151,u0219,u0062,11889.84,topup,2025-05-29 08:28:11.061378,c940f575-789b-4399-8c82-092dbb8a10a5,"11.240986,102.710305",0,27983.557515848406,28357.426900269897,-0.567530953088527,132380.0,1,1,8
t6951,u0219,u0112,25265.32,merchant,2025-05-29 18:33:24.061378,75e3fcae-87d0-4e1a-bb8d-6ccbfdbc9f4d,"10.455847,104.764038",0,27983.557515848406,28357.426900269897,-0.09585628221517288,36313.0,1,1,18
t11966,u0219,u0409,167105.70063393624,p2p,2025-05-31 16:57:06.061378,85099d2f-5f3a-4791-bbad-cc4cdbb3ac88,"11.602661,105.576749",1,27983.557515848406,28357.426900269897,4.906021396347626,167022.0,1,1,16
t3894,u0219,u0222,7527.77,merchant,2025-06-01 17:02:25.061378,f76b0981-32c8-4e85-a16f-90906a227fff,"13.00767,105.619219",0,27983.557515848406,28357.426900269897,-0.7213555583794422,86719.0,1,1,17
t19500,u0219,u0254,26146.26,p2p,2025-06-01 21:40:51.061378,277a6d08-8d5a-4f14-a4e9-b6db7762c9aa,"12.317337,102.977162",0,27983.557515848406,28357.426900269897,-0.06479069918120536,16706.0,1,1,21
t16983,u0219,u0032,6840.35,p2p,2025-06-05 23:48:17.061378,e86ef3b2-a69b-4077-9ab2-6599bed0064c,"11.893524,103.954144",0,27983.557515848406,28357.426900269897,-0.7455968268985355,353246.0,1,1,23
t15270,u0219,u0221,17444.54,merchant,2025-06-06 17:00:39.061378,55dfe5e2-2fca-41aa-a1cf-11e2e86a4c74,"12.116702,104.719658",0,27983.557515848406,28357.426900269897,-0.3716492879594833,61942.0,1,1,17
t19586,u0219,u0264,33632.18,merchant,2025-06-07 10:19:04.061378,80291d43-de32-4001-872b-1a8640893e70,"11.229242,104.845295",0,27983.557515848406,28357.426900269897,0.19919375985759244,62305.0,1,1,10
t9288,u0219,u0023,32247.42,p2p,2025-06-07 17:01:55.061378,23b57574-0453-46e2-8e0e-4693621acf1f,"13.106787,103.320931",0,27983.557515848406,28357.426900269897,0.15036140264584477,24171.0,1,1,17
t279,u0219,u0000,32353.03,topup,2025-06-07 22:40:10.061378,a3d7eaa4-5298-4cc2-89bd-d1b389412db3,"12.226124,103.155599",0,27983.557515848406,28357.426900269897,0.15408564745731587,20295.0,1,1,22
t4956,u0219,u0381,60354.62,p2p,2025-06-09 02:08:15.061378,80e37577-3f18-4d92-9294-43d0973a0c8e,"13.058949,104.299568",0,27983.557515848406,28357.426900269897,1.1415373686053123,98885.0,1,1,2
t7473,u0219,u0110,21864.27,merchant,2025-06-10 18:33:53.061378,3d4c95a8-4c96-40ef-ae2b-f70b6c500f24,"13.074678,103.347637",0,27983.557515848406,28357.426900269897,-0.21579135290974388,145538.0,1,1,18
t4970,u0219,u0088,44277.59,topup,2025-06-10 21:20:38.061378,8205def9-82a0-4e01-bd47-96601c9506e7,"10.834896,103.35751",0,27983.557515848406,28357.426900269897,0.574594886251704,10005.0,1,1,21
t4010,u0219,u0030,3117.83,p2p,2025-06-11 17:06:58.061378,e1192e1a-8954-4e81-9cc8-6cf45d8b4fc6,"11.7433,103.882965",0,27983.557515848406,28357.426900269897,-0.8768682575925724,71180.0,1,1,17
t3333,u0219,u0092,30469.38,merchant,2025-06-12 20:00:53.061378,1a4f6c85-284e-4e11-b29d-5952c9b422d2,"10.64811,104.090647",0,27983.557515848406,28357.426900269897,0.08766036823065691,96835.0,1,1,20
t17006,u0219,u0008,26897.5,merchant,2025-06-13 08:12:59.061378,17fc6cc2-7e63-449f-9487-f5119f97092c,"12.007135,105.479655",0,27983.557515848406,28357.426900269897,-0.038298873860028164,43926.0,1,1,8
t1222,u0219,u0096,10181.15,p2p,2025-06-13 21:48:46.061378,9daa87d8-9342-49a9-be08-8dd5c479922b,"12.57322,103.12754",0,27983.557515848406,28357.426900269897,-0.6277864200605228,48947.0,1,1,21
t2638,u0219,u0317,7319.47,topup,2025-06-14 01:01:53.061378,3c92ece8-664c-4836-ad94-f97aaef763ca,"12.36737,102.646562",0,27983.557515848406,28357.426900269897,-0.7287010767416183,11587.0,1,1,1
t12428,u0219,u0426,3461.69,p2p,2025-06-14 09:17:38.061378,61d44c4c-b047-4217-a4e2-748092d37400,"12.182928,102.677776",0,27983.557515848406,28357.426900269897,-0.864742333713466,29745.0,1,1,9
t15061,u0219,u0381,42702.1,p2p,2025-06-14 13:20:22.061378,825aa040-354e-4c33-8d8a-d6284ec8338e,"11.292486,105.36824",0,27983.557515848406,28357.426900269897,0.5190366014488962,14564.0,1,1,13
t9652,u0219,u0497,27265.05,merchant,2025-06-15 14:14:09.061378,b669337c-3740-4776-a83b-12101f8f3896,"11.39112,104.761791",0,27983.557515848406,28357.426900269897,-0.02533754273176204,89627.0,1,1,14
t11913,u0219,u0442,23438.24,merchant,2025-06-16 01:18:20.061378,2a533758-150b-4a60-9dc3-dc4eec7092ef,"11.218165,104.901018",0,27983.557515848406,28357.426900269897,-0.16028666958514293,39851.0,1,1,1
t17233,u0219,u0051,10658.23,topup,2025-06-16 07:18:07.061378,c8a0b931-5f64-4483-a22f-7475834243ce,"10.512557,102.831074",0,27983.557515848406,28357.426900269897,-0.6109626087296203,21587.0,1,1,7
t16381,u0219,u0118,10340.14,p2p,2025-06-16 17:27:29.061378,97327ca8-6b3e-4d0b-97fa-b4a143523a43,"12.078643,104.735785",0,27983.557515848406,28357.426900269897,-0.6221797759683366,36562.0,1,1,17
t4362,u0219,u0161,35466.57,merchant,2025-06-17 03:15:46.061378,45eef488-2f4d-4aa1-8c6a-d4ec68f45d53,"12.440839,102.694701",0,27983.557515848406,28357.426900269897,0.2638819280207815,35297.0,1,1,3
t4238,u0219,u0136,7652.33,p2p,2025-06-17 06:36:06.061378,d22b3cab-fd34-4b57-a17f-bbfba1a8e131,"10.786186,105.508534",0,27983.557515848406,28357.426900269897,-0.7169630582969042,12020.0,1,1,6
t15831,u0219,u0234,30706.2,p2p,2025-06-17 10:05:55.061378,98d75190-98d7-4cd8-b14a-4c36b8ca3bd4,"11.564183,104.005969",0,27983.557515848406,28357.426900269897,0.09601161959182133,12589.0,1,1,10
t5776,u0219,u0253,27771.77,topup,2025-06-18 00:58:52.061378,3ad78827-c42f-4e90-816f-9a447d3cf6ae,"11.059814,104.986521",0,27983.557515848406,28357.426900269897,-0.007468502575823973,53577.0,1,1,0
t10508,u0219,u0425,25330.68,merchant,2025-06-18 02:08:48.061378,721e72cc-447d-490e-a3de-ae493085962c,"13.314069,105.677292",0,27983.557515848406,28357.426900269897,-0.09355141865227401,4196.0,1,1,2
t13153,u0219,u0166,21438.8,p2p,2025-06-18 16:45:34.061378,9a2358f1-8a0c-44af-aac4-d60109793816,"11.348614,104.884441",0,27983.557515848406,28357.426900269897,-0.23079518247073808,52606.0,1,1,16
t5271,u0219,u0431,31503.86,p2p,2025-06-20 03:44:14.061378,4ea34f9b-a201-40de-b974-3d3cb06df445,"11.819622,103.488478",0,27983.557515848406,28357.426900269897,0.12414040584613442,125920.0,1,1,3
t13610,u0220,u0005,42903.19,topup,2025-05-23 01:17:20.061378,ebdca253-0629-4987-a1b1-4a4a0bba6d84,"12.690191,102.885311",0,40274.06966482395,49122.062461820286,0.05352218948908177,0.0,1,1,1
t16603,u0220,u0221,29566.42,topup,2025-05-24 09:28:03.061378,2a1fa860-8f7c-410f-a280-1b79aaadbe2d,"10.58642,103.688459",0,40274.06966482395,49122.062461820286,-0.21798045782679382,115843.0,1,1,9
t1923,u0220,u0184,146713.14,p2p,2025-05-26 03:37:15.061378,a64d82b7-9256-44ff-84f1-658fd2c656b8,"13.346071,103.822224",0,40274.06966482395,49122.062461820286,2.1668282030687323,151752.0,1,1,3
t6691,u0220,u0213,36109.63,merchant,2025-05-26 22:21:24.061378,a7e305cb-2e1f-469d-845e-9e259469152d,"11.531002,105.780694",0,40274.06966482395,49122.062461820286,-0.08477737814980234,67449.0,1,1,22
t1208,u0220,u0021,48324.68,p2p,2025-05-27 01:13:31.061378,300cd4f3-93e7-4a8b-b2be-b5fb12661937,"12.937777,104.297177",0,40274.06966482395,49122.062461820286,0.16388990876417953,10327.0,1,1,1
t19428,u0220,u0280,57315.77,p2p,2025-05-27 03:38:44.061378,6cfe0bc7-8901-4525-a955-1b6a84d5dab5,"12.402284,102.885259",0,40274.06966482395,49122.062461820286,0.3469255866123612,8713.0,1,1,3
t16826,u0220,u0220,18952.3,p2p,2025-05-27 18:27:47.061378,37d0b5b1-1763-4cd6-9b22-ca6f18822418,"12.6116,102.856338",0,40274.06966482395,49122.062461820286,-0.43405689004601783,53343.0,1,1,18
t17490,u0220,u0071,28258.6,p2p,2025-05-28 03:34:31.061378,9daa87d8-9342-49a9-be08-8dd5c479922b,"11.658837,105.6249",0,40274.06966482395,49122.062461820286,-0.2446043399371285,32804.0,1,1,3
t18640,u0220,u0371,24285.62,merchant,2025-05-28 08:45:17.061378,081c59d0-0523-4abb-a39d-199ea9affafc,"13.215706,105.100711",0,40274.06966482395,49122.062461820286,-0.32548408726223244,18646.0,1,1,8
t4594,u0220,u0050,319426.1639115493,merchant,2025-05-28 21:58:24.061378,f8facd7a-0af0-4049-bb89-bd31a6532857,"13.093396,103.818005",1,40274.06966482395,49122.062461820286,5.682825196187436,47587.0,1,1,21
t10879,u0220,u0064,28118.71,topup,2025-05-29 04:42:04.061378,38652aa1-f740-4614-87b2-b078e4f0b67c,"13.443307,104.373823",0,40274.06966482395,49122.062461820286,-0.2474521438156551,24220.0,1,1,4
t7050,u0220,u0178,12945.3,p2p,2025-05-30 10:38:40.061378,8e697171-a860-43b6-9718-4d188d6a1b3c,"12.586543,103.035067",0,40274.06966482395,49122.062461820286,-0.5563441006994567,107796.0,1,1,10
t17756,u0220,u0290,63421.49,merchant,2025-05-30 11:22:58.061378,2742aa56-1661-4293-8c25-48a56034467a,"13.592657,103.795406",0,40274.06966482395,49122.062461820286,0.471222484869547,2658.0,1,1,11
t2971,u0220,u0260,18902.0,topup,2025-05-30 17:17:24.061378,e6501c43-109a-4839-a1ce-fbbbc408bcd0,"12.230533,104.198851",0,40274.06966482395,49122.062461820286,-0.4350808698522219,21266.0,1,1,17
t17960,u0220,u0245,5892.49,p2p,2025-05-31 08:11:32.061378,52923042-8d10-424c-8806-d3442b176a34,"11.268233,104.774927",0,40274.06966482395,49122.062461820286,-0.699921337617832,53648.0,1,1,8
t16920,u0220,u0204,27176.41,p2p,2025-06-01 07:20:37.061378,75b0a885-c891-411e-9db4-db924afb0a63,"10.707902,104.595533",0,40274.06966482395,49122.062461820286,-0.26663497028456395,83345.0,1,1,7
t19570,u0220,u0094,45070.06,p2p,2025-06-01 18:38:45.061378,d66e53b1-7fd9-4a2f-a213-f464d2c112fb,"11.13441,105.361371",0,40274.06966482395,49122.062461820286,0.09763414023797748,40688.0,1,1,18
t14625,u0220,u0229,3496.61,p2p,2025-06-02 21:47:04.061378,d57fb170-4a49-4f36-8412-7e3b0268574c,"10.652161,105.754461",0,40274.06966482395,49122.062461820286,-0.7486953483154116,97699.0,1,1,21
t8854,u0220,u0040,48086.19,merchant,2025-06-03 20:56:07.061378,7a14b114-808e-4ff2-a755-ddb716e13172,"13.397657,104.821069",0,40274.06966482395,49122.062461820286,0.1590348601760759,83343.0,1,1,20
t16100,u0220,u0152,46457.48,p2p,2025-06-05 06:10:22.061378,bfe140c7-c69f-4435-b855-2f9d460a5df4,"12.283279,103.139466",0,40274.06966482395,49122.062461820286,0.1258784754809931,119655.0,1,1,6
t10428,u0220,u0267,25500.2,merchant,2025-06-05 10:04:14.061378,1fff997d-2d6b-4d90-8f13-10f45875cd6f,"12.152444,103.600775",0,40274.06966482395,49122.062461820286,-0.3007583339218872,14032.0,1,1,10
t3456,u0220,u0200,22624.01,p2p,2025-06-05 16:19:21.061378,bd7ced2b-4fc3-4e20-ba5a-676820e406c0,"12.864673,105.010479",0,40274.06966482395,49122.062461820286,-0.35931023210888813,22507.0,1,1,16
t2934,u0220,u0109,8744.52,p2p,2025-06-05 20:18:06.061378,427a3f41-8b40-4a08-9ed4-c9213b658698,"12.890543,102.787589",0,40274.06966482395,49122.062461820286,-0.6418612754570316,14325.0,1,1,20
t7778,u0220,u0031,29357.68,p2p,2025-06-06 00:29:25.061378,efec5841-0b14-4ff5-8ee2-7f714dcf573f,"12.480342,103.949311",0,40274.06966482395,49122.062461820286,-0.22222987223528368,15079.0,1,1,0
t1235,u0220,u0450,14048.13,p2p,2025-06-09 10:34:13.061378,a953467d-f7a0-4cf0-881d-6f73a2d83f76,"11.406589,103.817178",0,40274.06966482395,49122.062461820286,-0.5338932925548036,295488.0,1,1,10
t1902,u0220,u0108,25013.73,p2p,2025-06-10 02:03:49.061378,46b50c8b-874a-460f-92e2-f759a3ae0465,"11.778715,103.668088",0,40274.06966482395,49122.062461820286,-0.31066162331202846,55776.0,1,1,2
t8929,u0220,u0164,1968.63,p2p,2025-06-10 09:47:02.061378,9650caf0-0ef3-43c2-8841-f864c537201b,"13.320111,105.157548",0,40274.06966482395,49122.062461820286,-0.7798011269294023,27793.0,1,1,9
t18926,u0220,u0310,34304.73,merchant,2025-06-10 13:09:48.061378,94c895c3-43fa-4360-8cf7-ec271b6acc2b,"11.163138,103.713969",0,40274.06966482395,49122.062461820286,-0.12152054220979754,12166.0,1,1,13
t14359,u0220,u0201,18411.2,topup,2025-06-11 03:24:22.061378,869928c9-de7d-4bce-abcb-a34f889250bc,"11.802237,104.340149",0,40274.06966482395,49122.062461820286,-0.44507230700699263,51274.0,1,1,3
t14889,u0220,u0454,64498.72,p2p,2025-06-11 12:04:06.061378,f02dbc72-1fc2-4fcc-973b-c064e9a8dfe1,"11.498766,105.241805",0,40274.06966482395,49122.062461820286,0.4931521422579612,31184.0,1,1,12
t7216,u0220,u0429,48843.22,topup,2025-06-11 13:02:40.061378,6a6285c5-6363-49dc-9993-04f337b884c3,"11.899713,104.505915",0,40274.06966482395,49122.062461820286,0.17444606162121867,3514.0,1,1,13
t18474,u0220,u0123,29868.03,merchant,2025-06-13 08:45:49.061378,9826d477-1b43-46f7-aede-cbced96b1d34,"11.598699,105.966625",0,40274.06966482395,49122.062461820286,-0.2118404469053382,157389.0,1,1,8
t15999,u0220,u0272,9226.68,topup,2025-06-13 11:28:48.061378,4b471ff1-d667-47b4-9a6b-0e7dc81a8d85,"10.529555,102.7227",0,40274.06966482395,49122.062461820286,-0.6320457266824916,9779.0,1,1,11
t4188,u0220,u0292,14475.24,merchant,2025-06-14 03:11:23.061378,42286e9f-5f2e-41f3-a4f3-5415cbb08c99,"12.824626,104.780731",0,40274.06966482395,49122.062461820286,-0.5251984214806916,56555.0,1,1,3
t18590,u0220,u0385,14228.63,merchant,2025-06-14 09:17:49.061378,0586772a-6347-4bc7-b909-52078f3aa789,"12.673412,105.463777",0,40274.06966482395,49122.062461820286,-0.5302187725742898,21986.0,1,1,9
t2655,u0220,u0010,8292.26,topup,2025-06-16 07:28:57.061378,3616d1a6-7d76-4f7e-a76d-ac154a47fc4a,"12.620199,104.721912",0,40274.06966482395,49122.062461820286,-0.6510681364342457,166268.0,1,1,7
t3044,u0220,u0319,7707.69,topup,2025-06-17 02:55:08.061378,728b64d7-bef8-49af-bd00-844cf8363b7b,"12.906718,105.538272",0,40274.06966482395,49122.062461820286,-0.6629684918082561,69971.0,1,1,2
t292,u0220,u0308,114566.47,p2p,2025-06-17 07:07:58.061378,467ec035-2b40-4b1e-bf0b-672d5f6b56f9,"11.427877,102.780241",0,40274.06966482395,49122.062461820286,1.5124039303707821,15170.0,1,1,7
t11462,u0220,u0220,29732.03,merchant,2025-06-17 08:42:38.061378,69d534fd-35ef-4731-b4c1-fc5e5203b437,"11.455546,105.060157",0,40274.06966482395,49122.062461820286,-0.21460906029785823,5680.0,1,1,8
t1998,u0220,u0359,37387.1,merchant,2025-06-17 11:52:31.061378,ff8e1c33-a387-41b6-ace9-96f329dd2b40,"10.769866,102.912974",0,40274.06966482395,49122.062461820286,-0.05877134468993074,11393.0,1,1,11
t13505,u0220,u0383,26104.41,p2p,2025-06-18 08:32:37.061378,dadc8328-e4a8-44b3-9921-5c28c8b81e17,"13.117001,104.229931",0,40274.06966482395,49122.062461820286,-0.2884581582020746,74406.0,1,1,8
t13747,u0220,u0173,53609.5,merchant,2025-06-19 12:17:27.061378,510cdc7b-2560-4709-841a-630c4fa709bf,"12.660665,104.449166",0,40274.06966482395,49122.062461820286,0.27147537515430886,99890.0,1,1,12
t450,u0220,u0417,42764.56,topup,2025-06-19 16:07:37.061378,6c89e280-ac2f-498f-814d-7627f7aab76b,"11.361393,104.611239",0,40274.06966482395,49122.062461820286,0.05070003599933867,13810.0,1,1,16
t15440,u0220,u0251,10414.48,p2p,2025-06-20 02:13:39.061378,9e297255-1792-4294-84dc-05ab0142515e,"11.856964,102.862842",0,40274.06966482395,49122.062461820286,-0.6078651458910559,36362.0,1,1,2
t18585,u0220,u0391,33276.87,topup,2025-06-20 05:11:25.061378,b4c16b68-8525-4f3c-8483-21acf10205bd,"11.120426,105.602399",0,40274.06966482395,49122.062461820286,-0.14244515222182413,10666.0,1,1,5
t14139,u0220,u0467,71935.34,merchant,2025-06-20 06:21:56.061378,d22b3cab-fd34-4b57-a17f-bbfba1a8e131,"12.017803,102.728118",0,40274.06966482395,49122.062461820286,0.6445427726041534,4231.0,1,1,6
