txn_id,user_id,recipient_id,amount,txn_type,timestamp,device_id,location_latlon,label
t10712,u0295,u0297,18560.32,merchant,2025-05-31T04:34:38.061378,d7b9d054-7131-4beb-8fb7-febdce284548,"13.033873,103.325871",0
t10713,u0333,u0433,31374.2,p2p,2025-06-07T10:05:33.061378,46ea7462-eecd-48eb-a15d-8e19c2eb5d5b,"12.615948,104.073523",0
t10714,u0437,u0210,28546.42,merchant,2025-06-14T06:06:17.061378,eb863579-44c7-43c0-894d-0797d84fea98,"12.479246,105.426394",0
t10715,u0196,u0354,35728.76,p2p,2025-06-19T07:51:52.061378,51ffbf76-8302-4d94-a64b-4f1043614939,"11.013986,104.419146",0
t10716,u0056,u0097,5705.47,p2p,2025-06-05T03:58:58.061378,3e85c786-aca3-4847-b59d-edbf5a209e4a,"11.465724,105.773457",0
t10717,u0119,u0385,39870.83,topup,2025-06-04T11:31:33.061378,b4f672f7-2b65-4898-ac93-016751f3944f,"12.480195,105.225457",0
t10718,u0425,u0068,36958.58,p2p,2025-06-12T04:59:41.061378,2e967627-1c32-40f0-a5d7-ff737da1399a,"12.102322,103.375701",0
t10719,u0452,u0177,16739.01,topup,2025-06-15T23:09:43.061378,4de4f868-b1b5-4859-8120-885e4a551eb0,"11.453622,103.554619",0
t10720,u0090,u0067,11030.21,p2p,2025-06-12T08:18:17.061378,74a6627c-595f-431c-b467-5a07626ea16a,"11.947094,103.82601",0
t10721,u0002,u0066,67397.19,p2p,2025-06-17T17:04:27.061378,fdd5a413-fa08-447d-8a7f-3afdb4ad8eef,"11.755385,104.018223",0
t10722,u0248,u0064,45930.32,merchant,2025-05-30T09:38:30.061378,02aa1740-b240-492c-844d-45a4f8b66642,"12.29001,105.129019",0
t10723,u0373,u0418,21261.45,merchant,2025-06-03T04:02:50.061378,1b172b1b-d268-4edd-882d-39c4fac82fae,"11.267212,105.610925",0
t10724,u0062,u0364,42804.18,topup,2025-05-23T16:09:38.061378,b8834653-20b8-44eb-a3ec-d78f4c0eff46,"11.80817,103.539963",0
t10725,u0073,u0033,28448.85,topup,2025-05-22T04:39:33.061378,35758694-02b8-4dde-bfd3-7b8700d06f4b,"12.826224,104.448361",0
t10726,u0007,u0212,41748.37,p2p,2025-06-04T05:58:19.061378,1e852f0f-759b-4478-94bd-f52daa7e4f41,"11.039684,105.041806",0
t10727,u0052,u0009,11595.75,topup,2025-06-16T00:05:27.061378,d7b9d054-7131-4beb-8fb7-febdce284548,"10.934651,104.055268",0
t10728,u0372,u0177,10140.61,merchant,2025-05-30T19:29:51.061378,fcc43b38-2298-44ed-b393-f1672e7a3fad,"11.133028,105.942106",0
t10729,u0172,u0107,40012.14,topup,2025-06-03T08:18:32.061378,e2d14261-fe45-429d-bc73-a7e4559d14ed,"13.130344,102.939446",0
t10730,u0159,u0267,33018.73,merchant,2025-06-16T01:41:13.061378,829e1233-5021-44bd-8df3-20dce0a9ed40,"13.491778,105.437271",0
t10731,u0333,u0332,9671.83,topup,2025-05-31T05:26:37.061378,9826d477-1b43-46f7-aede-cbced96b1d34,"10.916209,103.663688",0
t10732,u0433,u0444,34851.19,p2p,2025-06-07T03:49:52.061378,9cea197f-da99-43cd-b1de-f4a51dbb0566,"10.98958,105.906999",0
t10733,u0229,u0478,24813.34,merchant,2025-06-03T12:20:45.061378,71b15f1a-d484-4ec0-b247-cc4cdbfe53a8,"11.665737,104.526903",0
t10734,u0098,u0117,40071.29,topup,2025-06-03T04:28:07.061378,9ca64e45-88bd-4d10-a2a1-ca08f6aa826c,"13.197876,103.269042",0
t10735,u0244,u0454,11511.49,p2p,2025-06-07T07:09:16.061378,bf19e9b1-4c26-4b7a-8132-0f59a941d902,"13.221555,105.579236",0
t10736,u0364,u0251,34527.79,topup,2025-06-07T01:52:32.061378,91e6d6ed-3e70-4a0b-bfe7-90cb1f2391fa,"10.920496,105.260081",0
t10737,u0434,u0349,17080.8,topup,2025-05-29T14:12:18.061378,95e046e4-0bd2-48cf-9a1d-1943644a6aad,"13.304107,102.617423",0
t10738,u0156,u0006,39616.52,topup,2025-05-29T02:43:35.061378,1cca35b5-dabb-4cc5-a852-b1cd1fc85d17,"12.517533,103.484301",0
t10739,u0494,u0475,5355.23,p2p,2025-05-30T22:20:42.061378,789aef50-c35e-4d77-acf0-6b3f52e92e43,"12.569266,104.407481",0
t10740,u0327,u0107,17652.08,topup,2025-06-05T11:07:39.061378,b9e85d12-393c-43c5-bda2-7455f15eb491,"13.341844,105.452039",0
t10741,u0183,u0427,29133.12,p2p,2025-05-24T10:54:39.061378,0898ef30-f9b1-4877-89c8-0b1fc92cc1c0,"10.710325,104.821599",0
t10742,u0210,u0122,10400.55,topup,2025-05-31T10:36:21.061378,c42e2e14-cd03-492e-b43d-f88b868595a3,"11.608255,104.48042",0
t10743,u0327,u0386,22478.14,p2p,2025-06-10T13:54:46.061378,508a2ea0-24dd-4d81-b2c9-2b4311089eb5,"11.484252,103.813392",0
t10744,u0318,u0471,14126.18,merchant,2025-06-20T17:41:19.061378,f9ac94e7-6cee-40be-a645-d9b45acc703e,"12.338418,104.17871",0
t10745,u0355,u0448,17552.65,merchant,2025-05-27T08:40:36.061378,98256ad9-91d9-4557-8d67-afbc2115cd21,"11.103531,104.751462",0
t10746,u0158,u0150,48983.47,merchant,2025-06-06T09:17:54.061378,c414322e-0bd6-449c-969e-d181da0b949d,"12.628031,104.587655",0
t10747,u0254,u0254,76814.16,p2p,2025-06-14T16:22:01.061378,9797bfb3-57b2-4701-b3df-7f09f47f7ae2,"11.40879,103.590646",0
t10748,u0454,u0079,24446.41,topup,2025-05-31T23:06:02.061378,19b33e19-fca6-4300-bee9-d7d0846c3f39,"12.011133,104.402689",0
t10749,u0336,u0201,45059.63,p2p,2025-06-10T02:48:06.061378,f091885e-1c94-4d7b-9ee6-9e45b958e484,"11.740108,103.303528",0
t10750,u0416,u0153,28149.02,p2p,2025-06-15T16:18:20.061378,c0661837-450c-4204-9566-242ddff3054e,"10.511001,102.786",0
t10751,u0173,u0132,10811.12,topup,2025-05-27T06:34:26.061378,2faaadab-5319-4d14-a73f-65193d7fe43e,"12.034074,103.533642",0
t10752,u0406,u0237,33516.06,merchant,2025-05-22T02:14:25.061378,85f8e3e4-45c8-4217-8949-9ded2422468a,"11.539965,105.952422",0
t10753,u0341,u0293,20766.21,p2p,2025-05-25T05:55:45.061378,e5e467ac-eecc-4893-bf20-8a00bd37738a,"12.558649,104.864096",0
t10754,u0452,u0016,59810.74,merchant,2025-06-08T20:08:29.061378,0c25d83e-e391-4a4d-bc61-68e72e7275a0,"11.26485,104.229171",0
t10755,u0180,u0048,8439.44,p2p,2025-06-11T09:41:19.061378,87a08d4b-cf20-4926-9c08-cefd87662f04,"12.589682,105.309727",0
t10756,u0368,u0140,16707.64,topup,2025-05-22T16:04:07.061378,8ae126dc-9a95-4d47-86f9-cf04502fe92a,"11.54069,103.289758",0
t10757,u0051,u0102,16043.42,topup,2025-06-02T20:51:56.061378,c8a0b931-5f64-4483-a22f-7475834243ce,"13.39529,103.946304",0
t10758,u0420,u0289,42932.87,p2p,2025-06-01T13:07:36.061378,9e864cb3-7e8a-49d9-8410-626597b2d1ee,"12.533472,103.638221",0
t10759,u0433,u0169,23198.82,p2p,2025-06-07T01:30:41.061378,97545e35-f5d4-4222-9fdc-00413dc8dacb,"12.102053,103.042019",0
t10760,u0487,u0453,5687.73,p2p,2025-05-24T09:01:30.061378,4cd06c65-7ac5-4911-80ba-7668d6ac6236,"13.031826,103.547675",0
t10761,u0205,u0018,36100.14,merchant,2025-06-18T08:52:39.061378,1b3f0662-2a54-477f-87f5-a696443d2dc9,"11.831905,105.931636",0
t10762,u0419,u0186,14485.61,topup,2025-06-11T19:47:38.061378,66122192-0b28-4009-8177-d096a1bc9e43,"10.936873,104.475972",0
t10763,u0280,u0349,43055.96,p2p,2025-06-01T23:44:45.061378,5cadafdf-eca9-42ee-bcd8-54a4b5cc6ed3,"13.348087,103.403845",0
t10764,u0159,u0195,21736.48,merchant,2025-06-18T23:22:07.061378,5816afc7-40d7-415a-8447-00594dbb1841,"11.63027,105.061937",0
t10765,u0397,u0104,37215.01,topup,2025-06-19T07:36:39.061378,9c2d1a81-a9b3-4ba8-9c00-215b05ceebee,"11.589205,103.077525",0
t10766,u0314,u0051,9289.96,merchant,2025-06-19T17:18:49.061378,11e59ac4-a70e-42e6-8faf-778e651951a2,"13.362387,105.844917",0
t10767,u0385,u0173,26494.03,topup,2025-05-29T13:30:26.061378,3f991a79-6ded-41a1-af39-5e72077a3c5a,"10.552616,105.77032",0
t10768,u0043,u0389,68028.41,topup,2025-05-25T17:07:35.061378,f0b309c1-1268-474c-b0c5-5bdf58accf8d,"11.650516,104.807564",0
t10769,u0215,u0229,6767.15,topup,2025-06-03T15:06:22.061378,75b0a885-c891-411e-9db4-db924afb0a63,"13.04317,105.22526",0
t10770,u0229,u0268,40065.08,merchant,2025-06-16T08:09:28.061378,37d0b5b1-1763-4cd6-9b22-ca6f18822418,"11.841283,102.959044",0
t10771,u0234,u0032,41255.86,topup,2025-05-26T00:34:31.061378,98d75190-98d7-4cd8-b14a-4c36b8ca3bd4,"10.710815,104.65999",0
t10772,u0128,u0428,9123.96,p2p,2025-06-17T10:44:30.061378,320b9eac-9873-4eef-a20e-4f9a4715a878,"11.660449,104.609881",0
t10773,u0482,u0487,18892.57,topup,2025-05-25T19:16:44.061378,2560705b-7982-40ae-b4e7-470ce65f06e7,"12.687828,104.134284",0
t10774,u0029,u0365,27213.61,p2p,2025-06-07T11:02:23.061378,1be1915c-1eb5-4108-9898-1d307f65f9e0,"12.70426,104.446358",0
t10775,u0236,u0137,81951.01,p2p,2025-06-07T20:15:08.061378,bfe140c7-c69f-4435-b855-2f9d460a5df4,"11.269972,104.521827",0
t10776,u0298,u0412,22391.48,topup,2025-06-19T02:55:47.061378,61db5c3c-5f3d-486a-be82-c550162eac33,"12.696935,104.943938",0
t10777,u0273,u0324,35740.71,merchant,2025-05-27T17:01:53.061378,b669337c-3740-4776-a83b-12101f8f3896,"10.790895,104.183628",0
t10778,u0086,u0199,16418.53,p2p,2025-06-05T22:32:16.061378,5cfbc40f-a3f7-402d-adc7-296d708f900e,"10.853953,104.05361",0
t10779,u0014,u0151,43713.83,merchant,2025-05-25T19:00:12.061378,fc07837b-43ef-41d3-b3ab-183360a92a7f,"13.070953,104.333488",0
t10780,u0168,u0436,18269.69,topup,2025-06-18T06:42:36.061378,0c25d83e-e391-4a4d-bc61-68e72e7275a0,"12.887255,103.265311",0
t10781,u0235,u0015,42463.7,topup,2025-05-27T09:54:37.061378,73aea54f-7795-41b7-af7c-ff905d38e224,"12.778526,103.709818",0
t10782,u0349,u0141,25342.95,p2p,2025-05-26T01:20:54.061378,389d670a-ec07-451c-8123-c63ce5eaef9b,"12.212864,102.908028",0
t10783,u0015,u0159,45539.67,topup,2025-06-19T02:08:46.061378,fc673b92-c28c-4aa6-a470-1f0559bea773,"10.974194,103.907063",0
t10784,u0427,u0388,59825.45,p2p,2025-05-29T03:10:59.061378,e62e563c-6c6e-4f98-b424-768432d4ffb4,"12.405415,103.408443",0
t10785,u0335,u0291,16887.01,topup,2025-06-13T00:42:55.061378,81254990-7fad-46bf-a928-fbf3e4994456,"10.971825,105.211339",0
t10786,u0116,u0051,11385.92,topup,2025-06-07T01:51:01.061378,4045cbf9-0570-4a01-9616-be6a31c0b07c,"12.038361,102.52758",0
t10787,u0222,u0223,11745.83,merchant,2025-05-24T09:06:35.061378,a76bd44a-0f28-4bdc-a2ab-a89dd26629b2,"13.370964,105.209114",0
t10788,u0377,u0296,82160.86,merchant,2025-06-12T14:40:44.061378,3d4c95a8-4c96-40ef-ae2b-f70b6c500f24,"10.459053,103.245238",0
t10789,u0142,u0343,23427.41,p2p,2025-06-09T14:54:40.061378,d3985b36-7db5-4c4b-a95e-41d118cc22ab,"10.879076,104.785948",0
t10790,u0081,u0113,13145.76,merchant,2025-06-18T09:56:51.061378,fb20ea86-b86f-46f7-9875-d8c835c61fde,"12.002723,105.329219",0
t10791,u0257,u0466,6116.22,merchant,2025-06-10T03:47:01.061378,4b246646-69eb-4761-8da6-b43e37de5804,"12.39358,102.775438",0
t10792,u0367,u0409,8077.58,merchant,2025-06-04T12:50:13.061378,6a6285c5-6363-49dc-9993-04f337b884c3,"12.848053,104.31438",0
t10793,u0477,u0144,35792.19,p2p,2025-05-30T08:20:29.061378,b3d8a098-13ec-4366-980e-fca2cdfd23d5,"10.875569,103.48601",0
t10794,u0194,u0017,8272.56,merchant,2025-06-20T01:17:18.061378,da67648a-6158-4d50-b5b9-2d9ccef7302b,"12.458169,105.150216",0
t10795,u0021,u0361,12424.42,merchant,2025-05-28T21:57:43.061378,3ff88540-dc6d-4b09-9156-302efd46e391,"10.858231,103.669275",0
t10796,u0200,u0138,58413.12,topup,2025-05-31T23:58:25.061378,5e6201a2-1e48-4893-990b-05037bb78774,"10.685326,103.360235",0
t10797,u0488,u0265,16395.87,topup,2025-06-13T20:07:33.061378,9e4503cb-510a-4764-8668-4e89bb721ff1,"12.663744,104.142519",0
t10798,u0458,u0432,13138.48,merchant,2025-05-29T16:00:08.061378,47df556b-337e-4caa-b8a8-b0996b2c60ae,"12.385911,103.480656",0
t10799,u0375,u0191,38096.58,merchant,2025-06-15T06:32:46.061378,b34819ba-99f5-4eb9-9d5d-e80290700126,"13.484477,105.084598",0
t10800,u0026,u0291,34818.52,merchant,2025-06-03T04:40:32.061378,8099712e-2b78-46ce-b39d-48293fa1e835,"10.777153,103.813709",0
t10801,u0312,u0143,16834.92,topup,2025-06-02T16:50:08.061378,1b48527e-5b0b-4993-9d72-9d7d245bedd7,"12.933241,105.545645",0
t10802,u0322,u0180,16531.3,merchant,2025-05-23T23:02:23.061378,61d44c4c-b047-4217-a4e2-748092d37400,"11.790811,103.979508",0
t10803,u0173,u0283,2238.27,merchant,2025-06-12T21:09:48.061378,b6212323-45a6-45c6-9277-534fe2b54af7,"11.806293,104.611708",0
t10804,u0118,u0375,81809.43,p2p,2025-06-05T17:11:15.061378,73e6f3b9-fa88-4018-84f5-6269a163ce0b,"11.841657,103.676312",0
t10805,u0110,u0313,9203.69,p2p,2025-05-23T19:36:35.061378,8e93d297-ea0b-4f4f-add7-6058455cc4b3,"12.452595,105.762528",0
t10806,u0447,u0313,31482.85,topup,2025-06-18T03:43:12.061378,88019903-43ac-49b0-a4b5-c633fb08daf2,"10.802842,105.06034",0
t10807,u0126,u0401,34421.78,topup,2025-06-10T02:14:15.061378,ef7cc5de-5151-443e-9348-d507b633f09e,"12.423619,105.024867",0
t10808,u0450,u0328,5159.16,merchant,2025-05-28T05:56:53.061378,96968470-b6c8-46e5-8bc5-866111b27e05,"13.50935,105.812204",0
t10809,u0096,u0442,13373.8,merchant,2025-06-16T18:59:54.061378,6e0cb190-fe97-4e2b-b677-19761b10c8e1,"11.838143,104.33569",0
t10810,u0345,u0111,29692.46,merchant,2025-05-25T16:18:06.061378,82317ec5-a306-43eb-bdeb-05190131728e,"10.632891,104.016585",0
t10811,u0275,u0450,19967.58,topup,2025-05-22T20:28:34.061378,f73f5a66-2194-44d9-9610-3c4028f56b20,"11.311677,103.911372",0
t10812,u0059,u0353,6764.7,p2p,2025-05-23T17:24:31.061378,b11943f8-f624-422b-aa44-6e5f5379f57c,"13.077559,103.682464",0
t10813,u0167,u0193,28654.25,merchant,2025-06-11T21:22:36.061378,caa0426f-13a7-4728-9bda-10a8035b1355,"11.107466,103.849162",0
t10814,u0385,u0107,14631.78,merchant,2025-05-31T06:50:00.061378,89221d20-fa66-4498-841e-ad9ac186ccc3,"12.6593,104.835592",0
t10815,u0058,u0106,36476.86,topup,2025-05-28T18:10:10.061378,ebc23e47-90a3-470f-9fbe-b2b503cdd154,"12.510945,102.991868",0
t10816,u0090,u0107,35569.47,p2p,2025-06-04T14:41:05.061378,250fbace-827f-4fdf-b925-24658f31efa5,"12.817331,102.838936",0
t10817,u0118,u0251,5587.5,topup,2025-06-18T12:33:38.061378,9c2399c2-d75b-4924-8473-c713d221cd98,"13.008214,105.663039",0
t10818,u0154,u0329,10868.6,topup,2025-06-12T11:12:33.061378,58c2a90b-7ef8-409f-b39a-dea410a26a86,"13.40206,105.080107",0
t10819,u0255,u0370,23432.87,p2p,2025-05-26T07:24:03.061378,dcbe98ed-5dbe-4e87-a82d-be05776d3ddb,"11.141597,103.673036",0
t10820,u0229,u0426,22610.9,topup,2025-06-18T10:23:55.061378,cd8b0ea8-46cc-43fd-9e19-1a02f1403346,"13.381382,103.262046",0
t10821,u0253,u0322,25296.62,merchant,2025-06-07T15:55:43.061378,c66b5dcb-9d1d-4de5-80bf-e0bc9bb51703,"10.421888,103.125547",0
t10822,u0066,u0301,51160.69,topup,2025-05-28T02:49:14.061378,829e1233-5021-44bd-8df3-20dce0a9ed40,"10.895263,102.584202",0
t10823,u0119,u0107,8825.94,merchant,2025-05-22T12:29:14.061378,56aa8cf6-390e-4fd0-9833-09efa52080c3,"11.314581,105.591887",0
t10824,u0451,u0136,64977.95,topup,2025-05-22T03:48:54.061378,94cdff05-cdbd-41f3-8332-bd3ebd1a2aeb,"12.167452,103.626484",0
t10825,u0473,u0370,32581.18,merchant,2025-06-05T05:17:28.061378,4a69348f-0ee5-4ad7-bc81-e0fb446816d0,"12.443235,105.738215",0
t10826,u0041,u0115,3184.12,topup,2025-05-29T08:40:49.061378,56ca6417-11bc-44d2-a4de-e9ca9c19b194,"10.830389,105.555725",0
t10827,u0210,u0296,11873.19,merchant,2025-06-05T23:17:04.061378,948e91b3-e1f3-4c43-8fa3-08cf7daf8288,"11.166533,105.440605",0
t10828,u0395,u0221,50033.25,topup,2025-06-01T16:53:44.061378,db78f1ff-02d2-4914-94f3-fe8081bb623e,"11.163475,102.548603",0
t10829,u0009,u0365,47045.83,topup,2025-06-01T09:43:10.061378,47ea4806-29e7-441c-9d5a-2d32ce2744ba,"11.199176,103.191968",0
t10830,u0120,u0469,46188.26,merchant,2025-06-12T22:52:19.061378,3ec22ef4-c912-4f46-bf7b-06480ba931a3,"12.854026,105.900516",0
t10831,u0483,u0359,10658.3,merchant,2025-05-25T05:20:58.061378,61db5c3c-5f3d-486a-be82-c550162eac33,"12.702129,102.718626",0
t10832,u0255,u0344,38535.02,merchant,2025-05-25T12:47:25.061378,e869ce50-843d-47db-93d3-1a0dfcdd3381,"11.323362,103.77681",0
t10833,u0461,u0215,25835.4,p2p,2025-06-06T07:55:42.061378,23e694a8-7b23-45d7-9f81-bf3431298489,"10.744603,102.889225",0
t10834,u0038,u0005,46350.56,merchant,2025-06-20T09:46:54.061378,4a69348f-0ee5-4ad7-bc81-e0fb446816d0,"11.323063,105.643403",0
t10835,u0408,u0486,105023.03,topup,2025-05-30T18:26:14.061378,53d548df-d333-4300-8924-71503ce71fc5,"13.378401,102.722227",0
t10836,u0317,u0251,51872.43,topup,2025-06-15T07:30:01.061378,84416b6d-0a67-4471-b033-880d13a405f4,"12.678458,105.547076",0
t10837,u0365,u0346,35604.92,topup,2025-06-19T00:25:32.061378,7dbc64a8-62cf-45a9-80a6-4cefff3dbb17,"12.461598,103.015152",0
t10838,u0032,u0464,49375.17,p2p,2025-06-17T23:31:28.061378,3d4c95a8-4c96-40ef-ae2b-f70b6c500f24,"12.938951,104.909493",0
t10839,u0470,u0003,33324.13,merchant,2025-05-29T12:03:12.061378,32f6476c-368b-4b32-9f96-6839241d9ef0,"10.873341,105.291124",0
t10840,u0334,u0458,7309.52,topup,2025-06-14T23:29:29.061378,efb7dcda-98bf-47db-b479-a7dd846482df,"13.588911,104.039347",0
t10841,u0121,u0410,36238.15,p2p,2025-05-26T05:13:32.061378,3427c2bb-7765-4b26-a7bd-c4fccd0e0f7f,"13.24869,103.581437",0
t10842,u0063,u0003,15457.59,topup,2025-06-16T20:04:34.061378,133c758d-7187-4ea2-86b5-d0d9d518e449,"11.382532,105.790927",0
t10843,u0128,u0077,43414.22,merchant,2025-06-02T20:43:45.061378,87ce3ce6-236f-490d-a7e0-f6b848c228d9,"11.333096,103.433506",0
t10844,u0388,u0153,11153.32,p2p,2025-06-14T21:24:31.061378,c0c6ee54-1015-4133-8546-79e2e7b39f56,"11.460958,103.420236",0
t10845,u0383,u0255,11483.94,p2p,2025-05-29T08:32:32.061378,c965e3f5-9646-42b6-82c5-bc06068337f2,"12.268024,104.274123",0
t10846,u0327,u0097,8553.84,p2p,2025-05-24T12:01:23.061378,3539c3ee-1c07-4b55-90e2-d2eb594265b7,"10.61041,104.037104",0
t10847,u0035,u0305,13520.87,p2p,2025-05-22T07:57:37.061378,bbfd6253-4854-4167-b3cb-fb3d9a1480d6,"12.451952,105.086315",0
t10848,u0227,u0393,39124.44,topup,2025-05-30T07:27:04.061378,814830cf-1c5f-4e65-94d7-4395910a6247,"13.458443,105.892823",0
t10849,u0460,u0046,20374.85,p2p,2025-05-29T05:19:12.061378,53eac189-e90d-4691-a61b-aedf0df236b1,"11.362601,103.71869",0
t10850,u0164,u0310,28696.42,topup,2025-06-09T18:02:33.061378,133c758d-7187-4ea2-86b5-d0d9d518e449,"10.740434,105.709432",0
t10851,u0390,u0080,13334.71,merchant,2025-06-18T00:27:59.061378,467ec035-2b40-4b1e-bf0b-672d5f6b56f9,"11.301163,102.731833",0
t10852,u0280,u0239,8709.07,merchant,2025-06-11T18:49:38.061378,9ade2af6-4035-4989-99d9-f14935dea87b,"12.553475,104.389994",0
t10853,u0212,u0044,7473.3,topup,2025-06-13T14:04:01.061378,ccc202ba-b47f-4e4c-9157-7cc3a56d71f3,"11.768457,104.36633",0
t10854,u0359,u0095,36431.73,topup,2025-06-11T01:29:53.061378,0898ef30-f9b1-4877-89c8-0b1fc92cc1c0,"12.716411,102.56945",0
t10855,u0087,u0393,22325.93,topup,2025-06-14T17:18:25.061378,c46fb378-2f17-43d2-bebb-8bb860eee5d2,"12.937899,104.411235",0
t10856,u0045,u0029,38359.65,p2p,2025-06-05T19:08:59.061378,57bac3ae-ecc1-47b9-87bd-5a32b9bd1db8,"10.550296,102.601708",0
t10857,u0372,u0485,58112.76,p2p,2025-06-07T12:29:53.061378,75702dff-c107-4d84-a3f6-aac783fe4c54,"12.295383,103.126476",0
t10858,u0024,u0198,10802.04,merchant,2025-05-26T12:14:57.061378,e891470a-4355-4555-ac8b-bb48e38c6b16,"11.932002,104.451389",0
t10859,u0432,u0429,41339.4,merchant,2025-05-27T14:06:01.061378,47912c6b-71d8-44da-a2c2-54670882c8ab,"13.239895,105.622879",0
t10860,u0425,u0258,28345.7,topup,2025-05-23T02:04:16.061378,ee256732-732c-4541-be65-8ac09adc51c1,"11.391986,105.682986",0
t10861,u0482,u0012,72449.92,merchant,2025-06-04T03:11:37.061378,510cdc7b-2560-4709-841a-630c4fa709bf,"12.204495,103.806873",0
t10862,u0022,u0259,22411.69,merchant,2025-06-19T07:21:15.061378,18acf505-c69b-40d9-8c2f-0dc7d2a361e0,"11.469514,105.999621",0
t10863,u0243,u0383,10929.06,p2p,2025-06-03T09:40:15.061378,0898ef30-f9b1-4877-89c8-0b1fc92cc1c0,"12.983343,105.158945",0
t10864,u0245,u0107,25548.19,p2p,2025-06-16T05:47:07.061378,97b749d7-ecbe-43f8-ba70-5a248631262c,"11.808055,104.400613",0
t10865,u0225,u0169,72777.5101794161,p2p,2025-06-09T13:57:27.061378,b3181c4b-16ac-4f1c-a89d-9a2e841be7d0,"10.915404,105.55119",1
t10866,u0130,u0151,26503.49,p2p,2025-06-02T02:59:38.061378,0809ef5d-967e-4f1c-9ba7-e5fb990c914e,"12.571925,103.625601",0
t10867,u0333,u0027,12923.74,p2p,2025-05-25T09:42:55.061378,1246a2e0-2df6-47c3-98db-a12a1977545b,"11.090575,105.118716",0
t10868,u0007,u0014,14743.46,p2p,2025-06-02T09:43:22.061378,4627d81f-7d4f-44f8-bcd4-1f9df7f0bd88,"11.086518,104.39949",0
t10869,u0101,u0169,11144.16,p2p,2025-06-12T00:19:57.061378,dcbe98ed-5dbe-4e87-a82d-be05776d3ddb,"11.899031,104.84231",0
t10870,u0379,u0415,28171.47,merchant,2025-06-13T19:06:54.061378,e50fe712-0286-4910-b7c8-160184813774,"10.570543,104.278222",0
t10871,u0439,u0447,43480.33,topup,2025-05-31T14:34:58.061378,fc07837b-43ef-41d3-b3ab-183360a92a7f,"12.024035,103.876049",0
t10872,u0018,u0135,24991.88,p2p,2025-06-09T06:58:12.061378,03ac5df6-d0bf-4a75-921c-16b7e1774f77,"11.397134,103.695924",0
t10873,u0143,u0112,42308.44,topup,2025-06-05T14:16:45.061378,966518d1-fb1e-4f45-aa6f-9c671e7c4d14,"13.31193,105.003119",0
t10874,u0331,u0361,89204.34,topup,2025-06-18T14:24:49.061378,b6ee6e95-bb99-41be-b6c3-bd8742c70b2a,"13.090018,105.386374",0
t10875,u0340,u0161,12305.92,merchant,2025-06-04T17:13:59.061378,71b15f1a-d484-4ec0-b247-cc4cdbfe53a8,"11.746296,103.53283",0
t10876,u0119,u0100,44187.32,p2p,2025-05-24T13:23:01.061378,47ae2637-a9ab-4d46-9021-d8fa42d80261,"13.013275,103.259465",0
t10877,u0450,u0022,7911.8,topup,2025-06-07T06:28:22.061378,9b94bb9c-a028-4972-89e6-58d96a6b6f5c,"12.887793,104.253087",0
t10878,u0184,u0339,30667.08,topup,2025-06-07T19:10:05.061378,716e4181-5bdf-485d-8079-8f5e2f127fee,"11.498205,105.491211",0
t10879,u0220,u0064,28118.71,topup,2025-05-29T04:42:04.061378,38652aa1-f740-4614-87b2-b078e4f0b67c,"13.443307,104.373823",0
t10880,u0017,u0375,10181.98,topup,2025-06-19T18:37:23.061378,9da61672-db5e-4182-b1ad-c19f407a2948,"12.310351,104.642887",0
t10881,u0494,u0291,18065.91,topup,2025-06-03T00:35:38.061378,5cadafdf-eca9-42ee-bcd8-54a4b5cc6ed3,"11.168654,105.771725",0
t10882,u0121,u0109,10147.36,p2p,2025-05-30T08:51:35.061378,66d5eb84-5d15-4d7c-aec2-71388aeb4b81,"13.565928,104.652173",0
t10883,u0104,u0356,47507.93,topup,2025-06-09T07:32:18.061378,18acf505-c69b-40d9-8c2f-0dc7d2a361e0,"13.151635,103.73497",0
t10884,u0206,u0397,19066.21,topup,2025-06-07T08:55:21.061378,96968470-b6c8-46e5-8bc5-866111b27e05,"12.504587,105.494399",0
t10885,u0456,u0070,90401.42,p2p,2025-06-16T14:42:59.061378,57f48faf-3f95-4df5-8e1b-177b9447d730,"11.59748,104.403946",0
t10886,u0152,u0386,107605.7,merchant,2025-06-18T19:20:30.061378,f551f01f-4e8c-49ee-93cc-a2d6bfd845f5,"12.627175,104.074688",0
t10887,u0189,u0033,32092.75,p2p,2025-05-30T18:10:37.061378,f76b0981-32c8-4e85-a16f-90906a227fff,"12.889591,103.479953",0
t10888,u0166,u0038,26982.08,topup,2025-05-30T23:39:35.061378,8722265a-c8b9-4474-8fcf-fb71e20752a1,"11.583078,105.783584",0
t10889,u0050,u0130,25399.49,merchant,2025-05-27T07:36:56.061378,9db9bd5a-e507-4c2e-8c7c-756b0f523bce,"10.935174,102.900183",0
t10890,u0135,u0020,29047.87,topup,2025-06-12T19:53:29.061378,f8432cf2-7833-4aec-ba39-d1b9e6b6b879,"13.294664,105.751558",0
t10891,u0140,u0009,37321.92,p2p,2025-06-12T15:33:48.061378,496ce835-7866-4630-b927-4cb908e295e2,"11.823433,102.764124",0
t10892,u0351,u0333,6641.74,merchant,2025-05-24T17:24:24.061378,03ac5df6-d0bf-4a75-921c-16b7e1774f77,"12.75516,104.465636",0
t10893,u0411,u0375,27680.11,p2p,2025-05-27T03:30:47.061378,884e2494-1ddb-4d5a-af3e-24d124805f17,"13.370553,105.318003",0
